Region,Sales,Category,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Product ID,Sub-Category,Product Name
West,6,Office Supplies,CA-2019-161823,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,OFF-AR-10002053,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
West,6,Office Supplies,CA-2019-163405,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,OFF-AR-10001246,Art,Newell 317
West,6,Office Supplies,CA-2019-169264,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,OFF-LA-10001613,Labels,Avery File Folder Labels
West,6,Office Supplies,US-2016-154879,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,OFF-LA-10004425,Labels,Staple-on labels
West,6,Office Supplies,US-2017-114741,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,OFF-PA-10000048,Paper,Xerox 20
West,6,Office Supplies,US-2017-146745,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels"
West,6,Office Supplies,US-2018-102239,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,OFF-BI-10001890,Binders,Avery Poly Binder Pockets
West,6,Office Supplies,US-2018-111528,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,OFF-BI-10002194,Binders,Cardinal Hold-It CD Pocket
West,6,Office Supplies,US-2018-114888,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,OFF-SU-10001212,Supplies,Kleencut Forged Office Shears by Acme United Corporation
West,6,Office Supplies,US-2018-115819,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,OFF-BI-10000050,Binders,"Angle-D Binders with Locking Rings, Label Holders"
West,6,Office Supplies,US-2018-125402,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,OFF-AR-10002255,Art,Newell 346
West,6,Office Supplies,US-2019-101539,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,OFF-PA-10001972,Paper,Xerox 214
West,6,Office Supplies,US-2019-109484,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,OFF-BI-10004738,Binders,Flexible Leather- Look Classic Collection Ring Binder
West,6,Office Supplies,US-2019-120147,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,OFF-AR-10000817,Art,Manco Dry-Lighter Erasable Highlighter
West,6,Office Supplies,US-2019-163790,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,OFF-FA-10004838,Fasteners,"Super Bands, 12/Pack"
West,7,Office Supplies,CA-2016-101931,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Binders,Avery Non-Stick Binders
West,7,Office Supplies,CA-2016-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,OFF-SU-10001225,Supplies,Staple remover
West,7,Office Supplies,CA-2016-115812,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,OFF-AR-10002833,Art,Newell 322
West,7,Office Supplies,CA-2016-124737,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,OFF-SU-10004661,Supplies,Acme Titanium Bonded Scissors
West,7,Office Supplies,CA-2016-128237,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,OFF-AR-10003829,Art,Newell 35
West,7,Office Supplies,CA-2016-133851,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,OFF-SU-10001225,Supplies,Staple remover
West,7,Office Supplies,CA-2016-141110,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
West,7,Office Supplies,CA-2016-142769,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,OFF-SU-10001574,Supplies,Acme Value Line Scissors
West,7,Office Supplies,CA-2016-153619,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,OFF-AR-10001868,Art,Prang Dustless Chalk Sticks
West,7,Office Supplies,CA-2016-154781,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,OFF-PA-10001609,Paper,Tops Wirebound Message Log Books
West,7,Office Supplies,CA-2016-156601,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,OFF-FA-10000624,Fasteners,OIC Binder Clips
West,7,Office Supplies,CA-2017-105312,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,OFF-EN-10002600,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
West,7,Office Supplies,CA-2017-107468,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,OFF-AR-10000634,Art,Newell 320
West,7,Office Supplies,CA-2017-118948,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,OFF-AR-10001547,Art,Newell 311
West,7,Office Supplies,CA-2017-149713,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-SU-10001574,Supplies,Acme Value Line Scissors
West,7,Office Supplies,CA-2017-153388,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,OFF-AR-10001868,Art,Prang Dustless Chalk Sticks
West,7,Office Supplies,CA-2017-164833,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,OFF-LA-10000443,Labels,Avery 501
West,7,Office Supplies,CA-2017-168564,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,OFF-BI-10002557,Binders,Presstex Flexible Ring Binders
West,7,Office Supplies,CA-2017-168564,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
West,7,Office Supplies,CA-2017-169299,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,OFF-AR-10002053,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
West,7,Office Supplies,CA-2018-107216,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,OFF-AR-10001545,Art,Newell 326
West,7,Office Supplies,CA-2018-126732,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
West,7,Office Supplies,CA-2018-129693,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,OFF-BI-10002954,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
West,7,Office Supplies,CA-2018-149482,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,OFF-LA-10000248,Labels,Avery 52
West,7,Office Supplies,CA-2018-160500,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,OFF-BI-10003784,Binders,Computer Printout Index Tabs
West,7,Office Supplies,CA-2018-165918,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,OFF-LA-10003720,Labels,Avery 487
West,7,Office Supplies,CA-2018-169887,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,OFF-PA-10003001,Paper,Xerox 1986
West,7,Office Supplies,CA-2019-102099,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,OFF-AR-10003811,Art,Newell 327
West,7,Office Supplies,CA-2019-104801,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,OFF-AR-10001547,Art,Newell 311
West,7,Office Supplies,CA-2019-107321,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,OFF-BI-10004022,Binders,Acco Suede Grain Vinyl Round Ring Binder
West,7,Office Supplies,CA-2019-110380,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,OFF-AR-10000422,Art,Pencil and Crayon Sharpener
West,7,Office Supplies,CA-2019-117646,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,OFF-PA-10001950,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
West,7,Office Supplies,CA-2019-123491,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,OFF-PA-10003424,Paper,"""While you Were Out"" Message Book, One Form per Page"
West,7,Office Supplies,CA-2019-128370,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Binders,Avery Non-Stick Binders
West,7,Office Supplies,CA-2019-128965,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,OFF-LA-10001404,Labels,Avery 517
West,7,Office Supplies,CA-2019-130148,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,OFF-SU-10001574,Supplies,Acme Value Line Scissors
West,7,Office Supplies,CA-2019-132521,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,OFF-BI-10000404,Binders,Avery Printable Repositionable Plastic Tabs
West,7,Office Supplies,CA-2019-137498,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,OFF-AR-10003829,Art,Newell 35
West,7,Office Supplies,CA-2019-145233,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,OFF-BI-10002764,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
West,7,Office Supplies,CA-2019-163405,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,OFF-AR-10003811,Art,Newell 327
West,7,Office Supplies,US-2016-128685,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,OFF-BI-10004140,Binders,Avery Non-Stick Binders
West,7,Office Supplies,US-2016-144078,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,OFF-AR-10004707,Art,Staples in misc. colors
West,8,Office Supplies,CA-2016-106719,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,OFF-BI-10002799,Binders,"SlimView Poly Binder, 3/8"""
West,8,Office Supplies,CA-2016-113768,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,OFF-PA-10003063,Paper,EcoTones Memo Sheets
West,8,Office Supplies,CA-2016-128538,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,OFF-EN-10001219,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"
West,8,Office Supplies,CA-2016-129924,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders
West,8,Office Supplies,CA-2016-133389,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
West,8,Office Supplies,CA-2016-138681,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,OFF-PA-10003270,Paper,Xerox 1954
West,8,Office Supplies,CA-2016-140732,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,OFF-AP-10001626,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
West,8,Office Supplies,CA-2016-166961,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,OFF-FA-10003485,Fasteners,Staples
West,8,Office Supplies,CA-2017-137603,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,OFF-AR-10001972,Art,Newell 323
West,8,Office Supplies,CA-2017-142041,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,OFF-BI-10004187,Binders,3-ring staple pack
West,8,Office Supplies,CA-2017-145065,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,OFF-FA-10001229,Fasteners,Staples
West,8,Office Supplies,CA-2017-146696,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Diego,California,OFF-BI-10002432,Binders,Wilson Jones Standard D-Ring Binders
West,8,Office Supplies,CA-2017-149846,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,OFF-LA-10004484,Labels,Avery 476
West,8,Office Supplies,CA-2017-149972,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,OFF-FA-10002763,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
West,8,Office Supplies,CA-2017-154795,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,OFF-EN-10003068,Envelopes,#6 3/4 Gummed Flap White Envelopes
West,8,Office Supplies,CA-2017-157028,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,OFF-AR-10004441,Art,BIC Brite Liner Highlighters
West,8,Office Supplies,CA-2017-168634,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,OFF-AP-10001626,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
West,8,Office Supplies,CA-2018-119018,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders
West,8,Office Supplies,CA-2018-124527,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,OFF-BI-10004967,Binders,Round Ring Binders
West,8,Office Supplies,CA-2018-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,OFF-AP-10004052,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
West,8,Office Supplies,CA-2018-145625,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,OFF-PA-10004569,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
West,8,Office Supplies,CA-2018-145898,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,OFF-LA-10000262,Labels,Avery 494
West,8,Office Supplies,CA-2018-151498,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,OFF-BI-10004967,Binders,Round Ring Binders
West,8,Office Supplies,CA-2018-161095,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,OFF-BI-10002764,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
West,8,Office Supplies,CA-2018-169887,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,OFF-AR-10002766,Art,Prang Drawing Pencil Set
West,8,Office Supplies,CA-2019-117632,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,OFF-AP-10004868,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
West,8,Office Supplies,CA-2019-132738,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,OFF-PA-10001752,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
West,8,Office Supplies,CA-2019-136007,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,OFF-FA-10002701,Fasteners,Alliance Rubber Bands
West,8,Office Supplies,CA-2019-139304,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,OFF-AR-10001216,Art,Newell 339
West,8,Office Supplies,CA-2019-159884,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,OFF-FA-10000585,Fasteners,OIC Bulk Pack Metal Binder Clips
West,8,Office Supplies,CA-2019-162096,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,OFF-AR-10002221,Art,12 Colored Short Pencils
West,8,Office Supplies,CA-2019-162250,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,OFF-PA-10002137,Paper,"Southworth 100% Résumé Paper, 24lb."
West,8,Office Supplies,CA-2019-163692,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,OFF-BI-10003291,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
West,8,Office Supplies,US-2016-103338,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,OFF-AR-10001770,Art,Economy #2 Pencils
West,8,Office Supplies,US-2016-119137,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,OFF-BI-10001982,Binders,Wilson Jones Custom Binder Spines & Labels
West,8,Office Supplies,US-2017-110163,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,OFF-AR-10001683,Art,Lumber Crayons
West,8,Office Supplies,US-2018-100405,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,OFF-AR-10000390,Art,Newell Chalk Holder
West,8,Office Supplies,US-2019-123862,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,OFF-FA-10003112,Fasteners,Staples
West,8,Office Supplies,US-2019-132444,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,OFF-BI-10001116,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
West,8,Office Supplies,US-2019-135230,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,OFF-AR-10001166,Art,Staples in misc. colors
West,8,Office Supplies,US-2019-142573,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,OFF-BI-10003350,Binders,Acco Expandable Hanging Binders
West,8,Office Supplies,US-2019-166688,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,OFF-BI-10004040,Binders,Wilson Jones Impact Binders
West,9,Office Supplies,CA-2016-108189,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
West,9,Office Supplies,CA-2016-113320,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,OFF-ST-10000617,Storage,Woodgrain Magazine Files by Perma
West,9,Office Supplies,CA-2016-126480,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,OFF-PA-10004610,Paper,Xerox 1900
West,9,Office Supplies,CA-2016-138737,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,OFF-AR-10003190,Art,Newell 32
West,9,Office Supplies,CA-2016-140032,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,OFF-BI-10000822,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
